Previous State,New State
"[70.05, 87.58, 4.020433805258373, 56.9, 1.1, 1792.31, 0.82]","[77.3, 96.38, 4.020433805258373, 57.17, 1.44, 1803.72, 1.01]"
"[77.3, 96.38, 4.020433805258373, 57.17, 1.44, 1803.72, 1.01]","[84.6, 105.22, 4.020433805258373, 57.44, 1.67, 1815.18, 1.2]"
"[84.6, 105.22, 4.020433805258373, 57.44, 1.67, 1815.18, 1.2]","[91.94, 114.1, 4.020433805258373, 57.71, 1.5, 1826.7, 1.4]"
"[91.94, 114.1, 4.020433805258373, 57.71, 1.5, 1826.7, 1.4]","[99.31, 123.02, 4.020433805258373, 57.97, 1.24, 1838.26, 1.6]"
"[99.31, 123.02, 4.020433805258373, 57.97, 1.24, 1838.26, 1.6]","[106.7, 131.98, 4.020433805258373, 58.22, 1.51, 1849.88, 1.8]"
"[106.7, 131.98, 4.020433805258373, 58.22, 1.51, 1849.88, 1.8]","[114.13, 140.98, 4.020433805258373, 58.46, 0.97, 1861.54, 1.99]"
"[114.13, 140.98, 4.020433805258373, 58.46, 0.97, 1861.54, 1.99]","[121.59, 150.01, 4.020433805258373, 58.69, 1.3, 1873.26, 2.19]"
"[121.59, 150.01, 4.020433805258373, 58.69, 1.3, 1873.26, 2.19]","[129.07, 159.08, 4.020433805258373, 58.92, 0.34, 1885.02, 2.38]"
"[129.07, 159.08, 4.020433805258373, 58.92, 0.34, 1885.02, 2.38]","[136.59, 168.19, 4.020433805258373, 59.14, 1.52, 1896.82, 2.58]"
"[136.59, 168.19, 4.020433805258373, 59.14, 1.52, 1896.82, 2.58]","[144.13, 177.33, 4.020433805258373, 59.36, 0.75, 1908.67, 2.77]"
"[144.13, 177.33, 4.020433805258373, 59.36, 0.75, 1908.67, 2.77]","[151.7, 186.5, 4.020433805258373, 59.57, 0.69, 1920.56, 2.96]"
"[151.7, 186.5, 4.020433805258373, 59.57, 0.69, 1920.56, 2.96]","[159.28, 195.71, 4.020433805258373, 59.77, 1.4, 1932.5, 3.14]"
"[159.28, 195.71, 4.020433805258373, 59.77, 1.4, 1932.5, 3.14]","[166.86, 204.98, 4.036258470824029, 59.96, 1.22, 1944.47, 3.28]"
"[166.86, 204.98, 4.036258470824029, 59.96, 1.22, 1944.47, 3.28]","[174.32, 214.32, 4.052401650997192, 58.94, -15.31, 1956.42, 3.28]"
"[174.32, 214.32, 4.052401650997192, 58.94, -15.31, 1956.42, 3.28]","[181.32, 223.33, 4.068887871591405, 55.11, -19.34, 1967.83, 3.12]"
"[181.32, 223.33, 4.068887871591405, 55.11, -19.34, 1967.83, 3.12]","[187.8, 231.82, 4.085744768743949, 51.62, -17.45, 1978.51, 2.86]"
"[187.8, 231.82, 4.085744768743949, 51.62, -17.45, 1978.51, 2.86]","[193.77, 239.82, 4.085744768743949, 48.17, -23.03, 1988.49, 2.52]"
"[193.77, 239.82, 4.085744768743949, 48.17, -23.03, 1988.49, 2.52]","[199.19, 247.29, 4.1030036723538945, 44.33, -17.32, 1997.71, 2.07]"
"[199.19, 247.29, 4.1030036723538945, 44.33, -17.32, 1997.71, 2.07]","[204.13, 254.21, 4.085744768743949, 40.66, -19.11, 2006.2, 1.61]"
"[204.13, 254.21, 4.085744768743949, 40.66, -19.11, 2006.2, 1.61]","[208.65, 260.55, 4.085744768743949, 37.21, -18.9, 2013.97, 1.18]"
"[208.65, 260.55, 4.085744768743949, 37.21, -18.9, 2013.97, 1.18]","[212.76, 266.31, 4.085744768743949, 33.54, -18.23, 2021.03, 0.82]"
"[212.76, 266.31, 4.085744768743949, 33.54, -18.23, 2021.03, 0.82]","[216.44, 271.48, 4.1030036723538945, 29.96, -16.14, 2027.33, 0.57]"
"[216.44, 271.48, 4.1030036723538945, 29.96, -16.14, 2027.33, 0.57]","[219.56, 276.21, 4.176862326070302, 26.73, -16.14, 2032.96, 0.51]"
"[219.56, 276.21, 4.176862326070302, 26.73, -16.14, 2032.96, 0.51]","[222.04, 280.64, 4.28487671543982, 24.29, -6.96, 2037.98, 0.51]"
"[222.04, 280.64, 4.28487671543982, 24.29, -6.96, 2037.98, 0.51]","[223.85, 285.03, 4.428594871176362, 23.41, -2.76, 2042.71, 0.33]"
"[223.85, 285.03, 4.428594871176362, 23.41, -2.76, 2042.71, 0.33]","[225.0, 289.5, 4.570849507060263, 22.7, -2.5, 2047.3, -0.12]"
"[225.0, 289.5, 4.570849507060263, 22.7, -2.5, 2047.3, -0.12]","[225.47, 293.96, 4.71238898038469, 22.35, 3.51, 2051.74, -0.78]"
"[225.47, 293.96, 4.71238898038469, 22.35, 3.51, 2051.74, -0.78]","[225.43, 298.55, 4.71238898038469, 23.57, 5.99, 2056.36, -1.48]"
"[225.43, 298.55, 4.71238898038469, 23.57, 5.99, 2056.36, -1.48]","[225.23, 303.38, 4.71238898038469, 24.74, 4.82, 2061.37, -1.82]"
"[225.23, 303.38, 4.71238898038469, 24.74, 4.82, 2061.37, -1.82]","[224.73, 308.3, 4.912723822707809, 24.49, -3.07, 2066.56, -1.79]"
"[224.73, 308.3, 4.912723822707809, 24.49, -3.07, 2066.56, -1.79]","[223.63, 313.0, 5.060555001657651, 23.86, -0.05, 2071.62, -1.69]"
"[223.63, 313.0, 5.060555001657651, 23.86, -0.05, 2071.62, -1.69]","[221.97, 317.54, 5.139901245329559, 24.69, 6.84, 2076.65, -1.57]"
"[221.97, 317.54, 5.139901245329559, 24.69, 6.84, 2076.65, -1.57]","[219.86, 322.11, 5.185840137656756, 25.41, -2.37, 2081.86, -1.25]"
"[219.86, 322.11, 5.185840137656756, 25.41, -2.37, 2081.86, -1.25]","[217.32, 326.42, 5.355890089177974, 24.59, -3.67, 2086.98, -0.89]"
"[217.32, 326.42, 5.355890089177974, 24.59, -3.67, 2086.98, -0.89]","[214.34, 330.22, 5.535422672519665, 23.68, -1.78, 2091.89, -0.71]"
"[214.34, 330.22, 5.535422672519665, 23.68, -1.78, 2091.89, -0.71]","[210.95, 333.49, 5.712748197779664, 23.34, 2.59, 2096.67, -0.69]"
"[210.95, 333.49, 5.712748197779664, 23.34, 2.59, 2096.67, -0.69]","[207.15, 336.28, 5.8497399871097, 23.49, 2.97, 2101.45, -0.91]"
"[207.15, 336.28, 5.8497399871097, 23.49, 2.97, 2101.45, -0.91]","[202.96, 338.55, 5.946881732025606, 23.92, 3.91, 2106.27, -1.34]"
"[202.96, 338.55, 5.946881732025606, 23.92, 3.91, 2106.27, -1.34]","[198.42, 340.32, 6.009792275712113, 24.82, 6.47, 2111.22, -1.99]"
"[198.42, 340.32, 6.009792275712113, 24.82, 6.47, 2111.22, -1.99]","[193.53, 341.74, 6.020163104271117, 26.12, 6.27, 2116.43, -2.73]"
"[193.53, 341.74, 6.020163104271117, 26.12, 6.27, 2116.43, -2.73]","[188.37, 343.1, 6.020163104271117, 27.29, 5.62, 2121.97, -3.17]"
"[188.37, 343.1, 6.020163104271117, 27.29, 5.62, 2121.97, -3.17]","[182.99, 344.52, 6.020163104271117, 28.34, 1.78, 2127.94, -3.18]"
"[182.99, 344.52, 6.020163104271117, 28.34, 1.78, 2127.94, -3.18]","[177.5, 345.78, 6.122494654227675, 27.86, -3.12, 2133.76, -3.01]"
"[177.5, 345.78, 6.122494654227675, 27.86, -3.12, 2133.76, -3.01]","[172.06, 346.52, 6.233164450373816, 27.17, -2.34, 2139.45, -2.93]"
"[172.06, 346.52, 6.233164450373816, 27.17, -2.34, 2139.45, -2.93]","[166.63, 346.84, 6.253180805356109, 27.63, 6.03, 2145.08, -2.9]"
"[166.63, 346.84, 6.253180805356109, 27.63, 6.03, 2145.08, -2.9]","[161.0, 346.98, 6.283185307179586, 28.65, 2.08, 2150.89, -2.62]"
"[161.0, 346.98, 6.283185307179586, 28.65, 2.08, 2150.89, -2.62]","[155.31, 346.74, 0.1303689797031455, 28.12, -3.18, 2156.73, -2.35]"
"[155.31, 346.74, 0.1303689797031455, 28.12, -3.18, 2156.73, -2.35]","[149.8, 345.91, 0.27339303146747324, 27.84, 3.68, 2162.61, -2.24]"
"[149.8, 345.91, 0.27339303146747324, 27.84, 3.68, 2162.61, -2.24]","[144.34, 344.49, 0.34691689752716176, 28.64, 5.51, 2168.4, -2.27]"
"[144.34, 344.49, 0.34691689752716176, 28.64, 5.51, 2168.4, -2.27]","[138.81, 342.59, 0.35757110364551026, 29.85, 5.96, 2174.39, -2.34]"
"[138.81, 342.59, 0.35757110364551026, 29.85, 5.96, 2174.39, -2.34]","[133.15, 340.38, 0.41151684606748806, 30.87, 5.45, 2180.61, -2.18]"
"[133.15, 340.38, 0.41151684606748806, 30.87, 5.45, 2180.61, -2.18]","[127.49, 337.73, 0.5120897529341477, 31.68, 3.7, 2186.99, -2.0]"
"[127.49, 337.73, 0.5120897529341477, 31.68, 3.7, 2186.99, -2.0]","[121.93, 334.55, 0.6187286906722511, 32.26, 4.05, 2193.63, -1.77]"
"[121.93, 334.55, 0.6187286906722511, 32.26, 4.05, 2193.63, -1.77]","[116.62, 330.77, 0.7075844367253556, 32.98, 5.03, 2200.26, -1.62]"
"[116.62, 330.77, 0.7075844367253556, 32.98, 5.03, 2200.26, -1.62]","[111.52, 326.44, 0.7614890527476331, 33.92, 4.98, 2207.13, -1.53]"
"[111.52, 326.44, 0.7614890527476331, 33.92, 4.98, 2207.13, -1.53]","[106.57, 321.67, 0.80380231893303, 34.84, 4.56, 2214.07, -1.29]"
"[106.57, 321.67, 0.80380231893303, 34.84, 4.56, 2214.07, -1.29]","[101.71, 316.54, 0.848062078981481, 35.73, 4.89, 2221.16, -0.96]"
"[101.71, 316.54, 0.848062078981481, 35.73, 4.89, 2221.16, -0.96]","[96.96, 311.09, 0.8788411516685797, 36.64, 4.38, 2228.42, -0.67]"
"[96.96, 311.09, 0.8788411516685797, 36.64, 4.38, 2228.42, -0.67]","[92.18, 305.42, 0.8633131150155536, 37.52, 4.14, 2235.83, -0.46]"
"[92.18, 305.42, 0.8633131150155536, 37.52, 4.14, 2235.83, -0.46]","[87.31, 299.65, 0.8633131150155536, 37.74, -1.17, 2243.38, -0.3]"
"[87.31, 299.65, 0.8633131150155536, 37.74, -1.17, 2243.38, -0.3]","[82.38, 293.8, 0.8633131150155536, 38.67, 4.21, 2251.02, -0.18]"
"[82.38, 293.8, 0.8633131150155536, 38.67, 4.21, 2251.02, -0.18]","[77.34, 287.83, 0.8633131150155536, 39.5, 4.4, 2258.84, -0.05]"
"[77.34, 287.83, 0.8633131150155536, 39.5, 4.4, 2258.84, -0.05]","[72.19, 281.73, 0.8633131150155536, 40.3, 3.85, 2266.82, 0.14]"
"[72.19, 281.73, 0.8633131150155536, 40.3, 3.85, 2266.82, 0.14]","[66.94, 275.51, 0.8788411516685797, 41.08, 3.81, 2274.95, 0.34]"
"[66.94, 275.51, 0.8788411516685797, 41.08, 3.81, 2274.95, 0.34]","[61.67, 269.11, 0.8946658172342352, 41.83, 3.75, 2283.24, 0.44]"
"[61.67, 269.11, 0.8946658172342352, 41.83, 3.75, 2283.24, 0.44]","[56.36, 262.55, 0.8946658172342352, 42.57, 3.48, 2291.68, 0.47]"
"[56.36, 262.55, 0.8946658172342352, 42.57, 3.48, 2291.68, 0.47]","[50.99, 255.85, 0.8946658172342352, 43.29, 3.54, 2300.26, 0.51]"
"[50.99, 255.85, 0.8946658172342352, 43.29, 3.54, 2300.26, 0.51]","[45.63, 248.97, 0.9441521151541561, 43.98, 3.51, 2308.99, 0.44]"
"[45.63, 248.97, 0.9441521151541561, 43.98, 3.51, 2308.99, 0.44]","[40.34, 241.85, 0.9441521151541561, 44.67, 3.26, 2317.85, 0.17]"
"[40.34, 241.85, 0.9441521151541561, 44.67, 3.26, 2317.85, 0.17]","[35.05, 234.58, 0.9441521151541561, 45.34, 3.36, 2326.85, -0.19]"
"[35.05, 234.58, 0.9441521151541561, 45.34, 3.36, 2326.85, -0.19]","[29.68, 227.19, 0.9441521151541561, 45.97, 3.1, 2335.97, -0.56]"
"[29.68, 227.19, 0.9441521151541561, 45.97, 3.1, 2335.97, -0.56]","[24.25, 219.72, 0.9441521151541561, 46.16, -1.64, 2345.2, -0.94]"
"[24.25, 219.72, 0.9441521151541561, 46.16, -1.64, 2345.2, -0.94]","[18.8, 212.22, 0.9441521151541561, 46.67, 3.11, 2354.47, -1.32]"
"[18.8, 212.22, 0.9441521151541561, 46.67, 3.11, 2354.47, -1.32]","[13.28, 204.62, 0.9441521151541561, 47.28, 3.26, 2363.85, -1.71]"
"[13.28, 204.62, 0.9441521151541561, 47.28, 3.26, 2363.85, -1.71]","[7.64, 196.96, 0.9272952180016123, 47.86, 2.88, 2373.36, -2.04]"
"[7.64, 196.96, 0.9272952180016123, 47.86, 2.88, 2373.36, -2.04]","[1.83, 189.29, 0.9108089974073983, 48.43, 3.08, 2382.99, -2.25]"
"[1.83, 189.29, 0.9108089974073983, 48.43, 3.08, 2382.99, -2.25]","[-4.1, 181.56, 0.9108089974073983, 48.99, 2.68, 2392.73, -2.39]"
"[-4.1, 181.56, 0.9108089974073983, 48.99, 2.68, 2392.73, -2.39]","[-10.1, 173.75, 0.9108089974073983, 49.52, 2.61, 2402.58, -2.54]"
"[-10.1, 173.75, 0.9108089974073983, 49.52, 2.61, 2402.58, -2.54]","[-16.15, 165.84, 0.9108089974073983, 50.04, 2.42, 2412.54, -2.71]"
"[-16.15, 165.84, 0.9108089974073983, 50.04, 2.42, 2412.54, -2.71]","[-22.25, 157.85, 0.9108089974073983, 50.54, 2.79, 2422.59, -2.89]"
"[-22.25, 157.85, 0.9108089974073983, 50.54, 2.79, 2422.59, -2.89]","[-28.41, 149.78, 0.9108089974073983, 51.01, 2.62, 2432.74, -3.08]"
"[-28.41, 149.78, 0.9108089974073983, 51.01, 2.62, 2432.74, -3.08]","[-34.64, 141.64, 0.9108089974073983, 51.5, 2.17, 2442.99, -3.27]"
"[-34.64, 141.64, 0.9108089974073983, 51.5, 2.17, 2442.99, -3.27]","[-40.93, 133.42, 0.9108089974073983, 51.97, 2.24, 2453.34, -3.46]"
"[-40.93, 133.42, 0.9108089974073983, 51.97, 2.24, 2453.34, -3.46]","[-47.29, 125.15, 0.9108089974073983, 52.41, 2.26, 2463.77, -3.64]"
"[-47.29, 125.15, 0.9108089974073983, 52.41, 2.26, 2463.77, -3.64]","[-53.69, 116.82, 0.9108089974073983, 52.33, -9.52, 2474.28, -3.83]"
"[-53.69, 116.82, 0.9108089974073983, 52.33, -9.52, 2474.28, -3.83]","[-59.89, 108.77, 0.9108089974073983, 49.09, -17.07, 2484.43, -4.02]"
"[-59.89, 108.77, 0.9108089974073983, 49.09, -17.07, 2484.43, -4.02]","[-65.66, 101.31, 0.9108089974073983, 45.15, -19.72, 2493.87, -4.18]"
"[-65.66, 101.31, 0.9108089974073983, 45.15, -19.72, 2493.87, -4.18]","[-70.96, 94.47, 0.9108089974073983, 41.53, -17.47, 2502.54, -4.29]"
"[-70.96, 94.47, 0.9108089974073983, 41.53, -17.47, 2502.54, -4.29]","[-75.84, 88.23, 0.8946658172342352, 37.78, -16.89, 2510.47, -4.33]"
"[-75.84, 88.23, 0.8946658172342352, 37.78, -16.89, 2510.47, -4.33]","[-80.54, 82.69, 0.7894982093461719, 34.8, -14.04, 2517.72, -4.08]"
"[-80.54, 82.69, 0.7894982093461719, 34.8, -14.04, 2517.72, -4.08]","[-85.22, 77.89, 0.694498265626556, 32.33, -9.82, 2524.34, -3.41]"
"[-85.22, 77.89, 0.694498265626556, 32.33, -9.82, 2524.34, -3.41]","[-90.0, 73.79, 0.5943858000010622, 30.84, -2.38, 2530.44, -2.44]"
"[-90.0, 73.79, 0.5943858000010622, 30.84, -2.38, 2530.44, -2.44]","[-95.03, 70.3, 0.5120897529341477, 30.33, -0.55, 2536.32, -1.27]"
"[-95.03, 70.3, 0.5120897529341477, 30.33, -0.55, 2536.32, -1.27]","[-100.34, 67.3, 0.4555986733958234, 30.9, 4.2, 2542.21, -0.1]"
"[-100.34, 67.3, 0.4555986733958234, 30.9, 4.2, 2542.21, -0.1]","[-106.02, 64.68, 0.34691689752716176, 31.6, 3.77, 2548.46, 0.81]"
"[-106.02, 64.68, 0.34691689752716176, 31.6, 3.77, 2548.46, 0.81]","[-112.01, 62.61, 0.2115749597580956, 31.52, -2.73, 2554.9, 1.51]"
"[-112.01, 62.61, 0.2115749597580956, 31.52, -2.73, 2554.9, 1.51]","[-118.09, 61.23, 0.1001674211615598, 30.78, -2.2, 2561.31, 2.03]"
"[-118.09, 61.23, 0.1001674211615598, 30.78, -2.2, 2561.31, 2.03]","[-124.15, 60.51, 0.010000166674167114, 30.17, -2.0, 2567.91, 2.18]"
"[-124.15, 60.51, 0.010000166674167114, 30.17, -2.0, 2567.91, 2.18]","[-130.13, 60.41, 6.223149248734308, 29.62, -2.54, 2574.13, 1.99]"
"[-130.13, 60.41, 6.223149248734308, 29.62, -2.54, 2574.13, 1.99]","[-135.98, 60.91, 6.112355638050482, 29.06, -2.53, 2580.19, 1.64]"
"[-135.98, 60.91, 6.112355638050482, 29.06, -2.53, 2580.19, 1.64]","[-141.62, 62.03, 5.978492653164189, 28.46, -3.15, 2586.1, 1.16]"
"[-141.62, 62.03, 5.978492653164189, 28.46, -3.15, 2586.1, 1.16]","[-146.93, 63.8, 5.8275866337837625, 27.54, -1.78, 2591.81, 0.62]"
"[-146.93, 63.8, 5.8275866337837625, 27.54, -1.78, 2591.81, 0.62]","[-151.88, 66.19, 5.700821069310843, 27.5, 3.51, 2597.34, 0.05]"
"[-151.88, 66.19, 5.700821069310843, 27.5, 3.51, 2597.34, 0.05]","[-156.54, 69.22, 5.562366546309496, 27.94, 3.51, 2602.85, -0.39]"
"[-156.54, 69.22, 5.562366546309496, 27.94, 3.51, 2602.85, -0.39]","[-160.87, 72.84, 5.450114948837938, 28.34, 2.95, 2608.42, -0.75]"
"[-160.87, 72.84, 5.450114948837938, 28.34, 2.95, 2608.42, -0.75]","[-164.83, 76.98, 5.33903319202543, 28.8, 3.94, 2614.04, -1.12]"
"[-164.83, 76.98, 5.33903319202543, 28.8, 3.94, 2614.04, -1.12]","[-168.36, 81.61, 5.247915634699077, 29.43, 4.73, 2619.74, -1.47]"
"[-168.36, 81.61, 5.247915634699077, 29.43, 4.73, 2619.74, -1.47]","[-171.47, 86.71, 5.1634157921809525, 30.23, 4.71, 2625.58, -1.77]"
"[-171.47, 86.71, 5.1634157921809525, 30.23, 4.71, 2625.58, -1.77]","[-174.16, 92.23, 5.088772462702417, 31.21, 5.8, 2631.61, -2.0]"
"[-174.16, 92.23, 5.088772462702417, 31.21, 5.8, 2631.61, -2.0]","[-176.5, 98.14, 5.029949409676211, 32.27, 5.42, 2637.74, -2.21]"
"[-176.5, 98.14, 5.029949409676211, 32.27, 5.42, 2637.74, -2.21]","[-178.42, 104.4, 4.957954497899982, 33.24, 5.55, 2644.19, -2.28]"
"[-178.42, 104.4, 4.957954497899982, 33.24, 5.55, 2644.19, -2.28]","[-180.01, 110.97, 4.912723822707809, 34.29, 5.15, 2650.84, -2.36]"
"[-180.01, 110.97, 4.912723822707809, 34.29, 5.15, 2650.84, -2.36]","[-181.5, 117.76, 4.912723822707809, 35.28, 4.6, 2657.67, -2.58]"
"[-181.5, 117.76, 4.912723822707809, 35.28, 4.6, 2657.67, -2.58]","[-182.99, 124.76, 4.912723822707809, 36.17, 4.32, 2664.73, -3.01]"
"[-182.99, 124.76, 4.912723822707809, 36.17, 4.32, 2664.73, -3.01]","[-184.25, 131.96, 4.853928453709116, 36.96, 3.83, 2671.99, -3.38]"
"[-184.25, 131.96, 4.853928453709116, 36.96, 3.83, 2671.99, -3.38]","[-185.21, 139.3, 4.71238898038469, 37.27, 5.91, 2679.38, -3.48]"
"[-185.21, 139.3, 4.71238898038469, 37.27, 5.91, 2679.38, -3.48]","[-185.93, 146.82, 4.71238898038469, 38.2, 4.39, 2686.93, -3.33]"
"[-185.93, 146.82, 4.71238898038469, 38.2, 4.39, 2686.93, -3.33]","[-186.63, 154.51, 4.71238898038469, 39.07, 4.05, 2694.67, -3.1]"
"[-186.63, 154.51, 4.71238898038469, 39.07, 4.05, 2694.67, -3.1]","[-187.34, 162.38, 4.71238898038469, 39.9, 4.05, 2702.56, -2.86]"
"[-187.34, 162.38, 4.71238898038469, 39.9, 4.05, 2702.56, -2.86]","[-188.08, 170.4, 4.71238898038469, 40.69, 3.85, 2710.62, -2.62]"
"[-188.08, 170.4, 4.71238898038469, 40.69, 3.85, 2710.62, -2.62]","[-188.86, 178.58, 4.853928453709116, 41.42, 3.73, 2718.83, -2.42]"
"[-188.86, 178.58, 4.853928453709116, 41.42, 3.73, 2718.83, -2.42]","[-189.95, 186.86, 4.912723822707809, 42.09, 3.79, 2727.18, -2.49]"
"[-189.95, 186.86, 4.912723822707809, 42.09, 3.79, 2727.18, -2.49]","[-191.41, 195.23, 4.912723822707809, 42.82, 3.53, 2735.67, -2.91]"
"[-191.41, 195.23, 4.912723822707809, 42.82, 3.53, 2735.67, -2.91]","[-192.97, 203.71, 4.853928453709116, 43.48, 3.09, 2744.29, -3.42]"
"[-192.97, 203.71, 4.853928453709116, 43.48, 3.09, 2744.29, -3.42]","[-194.36, 212.36, 4.853928453709116, 44.12, 3.15, 2753.04, -3.72]"
"[-194.36, 212.36, 4.853928453709116, 44.12, 3.15, 2753.04, -3.72]","[-195.57, 221.17, 4.853928453709116, 44.75, 2.87, 2761.93, -3.84]"
"[-195.57, 221.17, 4.853928453709116, 44.75, 2.87, 2761.93, -3.84]","[-196.63, 230.12, 4.71238898038469, 45.34, 3.12, 2770.93, -3.81]"
"[-196.63, 230.12, 4.71238898038469, 45.34, 3.12, 2770.93, -3.81]","[-197.57, 239.19, 4.71238898038469, 45.93, 3.11, 2780.05, -3.66]"
"[-197.57, 239.19, 4.71238898038469, 45.93, 3.11, 2780.05, -3.66]","[-198.47, 248.38, 4.71238898038469, 46.2, -1.68, 2789.26, -3.49]"
"[-198.47, 248.38, 4.71238898038469, 46.2, -1.68, 2789.26, -3.49]","[-199.37, 257.59, 4.71238898038469, 46.5, 2.68, 2798.51, -3.35]"
"[-199.37, 257.59, 4.71238898038469, 46.5, 2.68, 2798.51, -3.35]","[-200.3, 266.9, 4.853928453709116, 47.03, 2.69, 2807.87, -3.2]"
"[-200.3, 266.9, 4.853928453709116, 47.03, 2.69, 2807.87, -3.2]","[-201.25, 276.29, 4.853928453709116, 47.18, -7.16, 2817.32, -3.06]"
"[-201.25, 276.29, 4.853928453709116, 47.18, -7.16, 2817.32, -3.06]","[-202.18, 285.39, 4.853928453709116, 43.91, -19.28, 2826.48, -2.93]"
"[-202.18, 285.39, 4.853928453709116, 43.91, -19.28, 2826.48, -2.93]","[-203.03, 293.72, 4.853928453709116, 39.9, -20.81, 2834.86, -2.82]"
"[-203.03, 293.72, 4.853928453709116, 39.9, -20.81, 2834.86, -2.82]","[-203.81, 301.25, 4.853928453709116, 35.99, -19.02, 2842.43, -2.72]"
"[-203.81, 301.25, 4.853928453709116, 35.99, -19.02, 2842.43, -2.72]","[-204.51, 308.01, 4.853928453709116, 32.18, -18.67, 2849.2, -2.69]"
"[-204.51, 308.01, 4.853928453709116, 32.18, -18.67, 2849.2, -2.69]","[-204.99, 314.07, 4.71238898038469, 28.86, -14.26, 2855.22, -2.67]"
"[-204.99, 314.07, 4.71238898038469, 28.86, -14.26, 2855.22, -2.67]","[-204.98, 319.62, 4.570849507060263, 27.16, -3.12, 2860.7, -2.41]"
"[-204.98, 319.62, 4.570849507060263, 27.16, -3.12, 2860.7, -2.41]","[-204.44, 325.0, 4.51205413806157, 27.42, 6.18, 2865.99, -1.85]"
"[-204.44, 325.0, 4.51205413806157, 27.42, 6.18, 2865.99, -1.85]","[-203.5, 330.5, 4.51205413806157, 28.55, 5.18, 2871.46, -1.2]"
"[-203.5, 330.5, 4.51205413806157, 28.55, 5.18, 2871.46, -1.2]","[-202.25, 336.15, 4.428594871176362, 29.41, 3.2, 2877.11, -0.63]"
"[-202.25, 336.15, 4.428594871176362, 29.41, 3.2, 2877.11, -0.63]","[-200.51, 341.74, 4.309673138804028, 29.05, -3.25, 2882.94, -0.17]"
"[-200.51, 341.74, 4.309673138804028, 29.05, -3.25, 2882.94, -0.17]","[-198.34, 347.08, 4.261362168588427, 29.03, 6.03, 2888.7, 0.18]"
"[-198.34, 347.08, 4.261362168588427, 29.03, 6.03, 2888.7, 0.18]","[-195.82, 352.42, 4.261362168588427, 30.12, 5.57, 2894.64, 0.29]"
"[-195.82, 352.42, 4.261362168588427, 30.12, 5.57, 2894.64, 0.29]","[-192.94, 357.81, 4.157577947404619, 30.9, 2.33, 2900.77, 0.18]"
"[-192.94, 357.81, 4.157577947404619, 30.9, 2.33, 2900.77, 0.18]","[-189.55, 363.04, 4.020433805258373, 31.35, 3.42, 2907.01, 0.01]"
"[-189.55, 363.04, 4.020433805258373, 31.35, 3.42, 2907.01, 0.01]","[-185.66, 368.0, 3.916990150200546, 31.62, 2.82, 2913.31, -0.19]"
"[-185.66, 368.0, 3.916990150200546, 31.62, 2.82, 2913.31, -0.19]","[-181.25, 372.62, 3.8491770903151488, 32.12, 3.35, 2919.68, -0.21]"
"[-181.25, 372.62, 3.8491770903151488, 32.12, 3.35, 2919.68, -0.21]","[-176.37, 376.93, 3.810335356792165, 33.03, 5.39, 2926.19, -0.11]"
"[-176.37, 376.93, 3.810335356792165, 33.03, 5.39, 2926.19, -0.11]","[-171.11, 381.1, 3.7976532445147155, 34.08, 4.71, 2932.89, -0.17]"
"[-171.11, 381.1, 3.7976532445147155, 34.08, 4.71, 2932.89, -0.17]","[-165.64, 385.32, 3.7976532445147155, 35.01, 4.12, 2939.77, -0.58]"
"[-165.64, 385.32, 3.7976532445147155, 35.01, 4.12, 2939.77, -0.58]","[-159.9, 389.44, 3.700193218932594, 35.72, 3.69, 2946.79, -1.17]"
"[-159.9, 389.44, 3.700193218932594, 35.72, 3.69, 2946.79, -1.17]","[-153.8, 393.24, 3.6083579926370897, 36.17, 3.32, 2953.86, -1.73]"
"[-153.8, 393.24, 3.6083579926370897, 36.17, 3.32, 2953.86, -1.73]","[-147.33, 396.66, 3.5860854305256122, 36.99, 4.89, 2961.13, -2.06]"
"[-147.33, 396.66, 3.5860854305256122, 36.99, 4.89, 2961.13, -2.06]","[-140.59, 399.91, 3.5860854305256122, 37.85, 4.26, 2968.57, -2.33]"
"[-140.59, 399.91, 3.5860854305256122, 37.85, 4.26, 2968.57, -2.33]","[-133.74, 403.12, 3.553109499657281, 38.07, 4.53, 2976.14, -2.52]"
"[-133.74, 403.12, 3.553109499657281, 38.07, 4.53, 2976.14, -2.52]","[-126.68, 406.15, 3.5098605470264332, 38.84, 4.03, 2983.84, -2.41]"
"[-126.68, 406.15, 3.5098605470264332, 38.84, 4.03, 2983.84, -2.41]","[-119.38, 409.03, 3.5098605470264332, 39.61, 3.21, 2991.67, -2.08]"
"[-119.38, 409.03, 3.5098605470264332, 39.61, 3.21, 2991.67, -2.08]","[-111.9, 411.88, 3.488509551116955, 40.36, 2.77, 2999.61, -1.8]"
"[-111.9, 411.88, 3.488509551116955, 40.36, 2.77, 2999.61, -1.8]","[-104.19, 414.47, 3.394272908731872, 40.9, 2.98, 3007.7, -1.4]"
"[-104.19, 414.47, 3.394272908731872, 40.9, 2.98, 3007.7, -1.4]","[-96.24, 416.66, 3.353167613347889, 41.55, 3.75, 3015.9, -0.65]"
"[-96.24, 416.66, 3.353167613347889, 41.55, 3.75, 3015.9, -0.65]","[-88.05, 418.5, 3.3225791048363407, 42.27, 3.28, 3024.23, 0.35]"
"[-88.05, 418.5, 3.3225791048363407, 42.27, 3.28, 3024.23, 0.35]","[-79.67, 419.97, 3.25181570357754, 42.85, 2.93, 3032.67, 1.56]"
