Previous State,New State
"[4.020433805258373, 56.37, 1769.7, -0.4]","[4.052401650997192, 56.63, 1781.0, -0.09]"
"[4.052401650997192, 56.63, 1781.0, -0.09]","[4.052401650997192, 56.93, 1792.36, -0.05]"
"[4.052401650997192, 56.93, 1792.36, -0.05]","[4.020433805258373, 57.19, 1803.77, -0.05]"
"[4.020433805258373, 57.19, 1803.77, -0.05]","[4.004905768605346, 57.45, 1815.23, 0.14]"
"[4.004905768605346, 57.45, 1815.23, 0.14]","[4.004905768605346, 57.72, 1826.74, 0.49]"
"[4.004905768605346, 57.72, 1826.74, 0.49]","[4.004905768605346, 57.98, 1838.31, 0.91]"
"[4.004905768605346, 57.98, 1838.31, 0.91]","[4.004905768605346, 58.23, 1849.92, 1.34]"
"[4.004905768605346, 58.23, 1849.92, 1.34]","[4.004905768605346, 58.47, 1861.58, 1.77]"
"[4.004905768605346, 58.47, 1861.58, 1.77]","[4.004905768605346, 58.7, 1873.29, 2.17]"
"[4.004905768605346, 58.7, 1873.29, 2.17]","[4.052401650997192, 58.86, 1885.05, 2.38]"
"[4.052401650997192, 58.86, 1885.05, 2.38]","[4.085744768743949, 59.05, 1896.84, 2.27]"
"[4.085744768743949, 59.05, 1896.84, 2.27]","[4.085744768743949, 59.28, 1908.67, 1.86]"
"[4.085744768743949, 59.28, 1908.67, 1.86]","[4.068887871591405, 59.49, 1920.54, 1.4]"
"[4.068887871591405, 59.49, 1920.54, 1.4]","[4.036258470824029, 59.67, 1932.45, 1.06]"
"[4.036258470824029, 59.67, 1932.45, 1.06]","[4.004905768605346, 59.82, 1944.4, 1.0]"
"[4.004905768605346, 59.82, 1944.4, 1.0]","[3.989654732571274, 58.68, 1956.31, 1.29]"
"[3.989654732571274, 58.68, 1956.31, 1.29]","[3.989654732571274, 54.81, 1967.67, 1.73]"
"[3.989654732571274, 54.81, 1967.67, 1.73]","[4.020433805258373, 51.02, 1978.24, 2.13]"
"[4.020433805258373, 51.02, 1978.24, 2.13]","[4.036258470824029, 47.58, 1988.1, 2.35]"
"[4.036258470824029, 47.58, 1988.1, 2.35]","[4.036258470824029, 43.71, 1997.21, 2.44]"
"[4.036258470824029, 43.71, 1997.21, 2.44]","[4.068887871591405, 40.18, 2005.6, 2.44]"
"[4.068887871591405, 40.18, 2005.6, 2.44]","[4.1030036723538945, 36.91, 2013.29, 2.21]"
"[4.1030036723538945, 36.91, 2013.29, 2.21]","[4.120700337958146, 33.33, 2020.3, 1.82]"
"[4.120700337958146, 33.33, 2020.3, 1.82]","[4.120700337958146, 29.77, 2026.56, 1.44]"
"[4.120700337958146, 29.77, 2026.56, 1.44]","[4.1967949741386, 26.84, 2032.14, 1.17]"
"[4.1967949741386, 26.84, 2032.14, 1.17]","[4.309673138804028, 25.9, 2037.21, 0.95]"
"[4.309673138804028, 25.9, 2037.21, 0.95]","[4.394828551093168, 25.31, 2042.26, 0.67]"
"[4.394828551093168, 25.31, 2042.26, 0.67]","[4.570849507060263, 24.87, 2047.21, 0.25]"
"[4.570849507060263, 24.87, 2047.21, 0.25]","[4.71238898038469, 25.39, 2052.23, -0.31]"
"[4.71238898038469, 25.39, 2052.23, -0.31]","[4.853928453709116, 25.47, 2057.42, -0.95]"
"[4.853928453709116, 25.47, 2057.42, -0.95]","[4.957954497899982, 24.85, 2062.61, -1.58]"
"[4.957954497899982, 24.85, 2062.61, -1.58]","[5.029949409676211, 24.23, 2067.75, -2.11]"
"[5.029949409676211, 24.23, 2067.75, -2.11]","[5.115104821965351, 23.66, 2072.83, -2.47]"
"[5.115104821965351, 23.66, 2072.83, -2.47]","[5.267200013364761, 23.73, 2077.85, -2.78]"
"[5.267200013364761, 23.73, 2077.85, -2.78]","[5.435123228198105, 24.34, 2082.97, -3.14]"
"[5.435123228198105, 24.34, 2082.97, -3.14]","[5.5886870415530305, 24.87, 2088.24, -3.63]"
"[5.5886870415530305, 24.87, 2088.24, -3.63]","[5.664456616507335, 25.57, 2093.66, -4.2]"
"[5.664456616507335, 25.57, 2093.66, -4.2]","[5.712748197779664, 26.53, 2099.25, -4.73]"
"[5.712748197779664, 26.53, 2099.25, -4.73]","[5.6887995071785245, 27.94, 2105.13, -4.88]"
"[5.6887995071785245, 27.94, 2105.13, -4.88]","[5.6887995071785245, 29.03, 2111.21, -4.43]"
"[5.6887995071785245, 29.03, 2111.21, -4.43]","[5.771095554245439, 28.61, 2117.56, -3.54]"
"[5.771095554245439, 28.61, 2117.56, -3.54]","[5.871668461112098, 27.86, 2123.32, -2.6]"
"[5.871668461112098, 27.86, 2123.32, -2.6]","[6.009792275712113, 27.6, 2128.92, -1.91]"
"[6.009792275712113, 27.6, 2128.92, -1.91]","[6.112355638050482, 28.29, 2134.6, -1.43]"
"[6.112355638050482, 28.29, 2134.6, -1.43]","[6.223149248734308, 28.84, 2140.39, -1.11]"
"[6.223149248734308, 28.84, 2140.39, -1.11]","[0.06003605844527842, 29.28, 2146.29, -0.97]"
"[0.06003605844527842, 29.28, 2146.29, -0.97]","[0.1606906529519106, 29.75, 2152.32, -0.99]"
"[0.1606906529519106, 29.75, 2152.32, -0.99]","[0.23207768286271319, 30.38, 2158.4, -1.14]"
"[0.23207768286271319, 30.38, 2158.4, -1.14]","[0.27339303146747324, 31.42, 2164.66, -1.32]"
"[0.27339303146747324, 31.42, 2164.66, -1.32]","[0.34691689752716176, 32.34, 2171.13, -1.42]"
"[0.34691689752716176, 32.34, 2171.13, -1.42]","[0.41151684606748806, 33.14, 2177.85, -1.35]"
"[0.41151684606748806, 33.14, 2177.85, -1.35]","[0.4892907780141157, 33.88, 2184.62, -1.17]"
"[0.4892907780141157, 33.88, 2184.62, -1.17]","[0.5586005653428008, 34.62, 2191.54, -0.93]"
"[0.5586005653428008, 34.62, 2191.54, -0.93]","[0.6560605909249226, 35.25, 2198.62, -0.59]"
"[0.6560605909249226, 35.25, 2198.62, -0.59]","[0.7342087874533589, 35.93, 2205.76, -0.26]"
"[0.7342087874533589, 35.93, 2205.76, -0.26]","[0.7894982093461719, 36.71, 2213.02, 0.16]"
"[0.7894982093461719, 36.71, 2213.02, 0.16]","[0.80380231893303, 37.59, 2220.42, 0.74]"
"[0.80380231893303, 37.59, 2220.42, 0.74]","[0.8183219506315598, 37.81, 2227.91, 1.43]"
"[0.8183219506315598, 37.81, 2227.91, 1.43]","[0.8330703583416478, 38.7, 2235.55, 2.04]"
"[0.8330703583416478, 38.7, 2235.55, 2.04]","[0.8946658172342352, 39.45, 2243.38, 2.39]"
"[0.8946658172342352, 39.45, 2243.38, 2.39]","[0.9108089974073983, 40.26, 2251.35, 2.39]"
"[0.9108089974073983, 40.26, 2251.35, 2.39]","[0.9108089974073983, 41.05, 2259.47, 2.21]"
"[0.9108089974073983, 41.05, 2259.47, 2.21]","[0.9108089974073983, 41.8, 2267.74, 2.05]"
"[0.9108089974073983, 41.8, 2267.74, 2.05]","[0.9108089974073983, 42.53, 2276.17, 1.91]"
"[0.9108089974073983, 42.53, 2276.17, 1.91]","[0.9108089974073983, 43.24, 2284.75, 1.76]"
"[0.9108089974073983, 43.24, 2284.75, 1.76]","[0.9108089974073983, 43.94, 2293.46, 1.63]"
"[0.9108089974073983, 43.94, 2293.46, 1.63]","[0.9108089974073983, 44.62, 2302.31, 1.52]"
"[0.9108089974073983, 44.62, 2302.31, 1.52]","[0.9108089974073983, 45.29, 2311.3, 1.43]"
"[0.9108089974073983, 45.29, 2311.3, 1.43]","[0.9108089974073983, 45.93, 2320.42, 1.32]"
"[0.9108089974073983, 45.93, 2320.42, 1.32]","[0.9441521151541561, 46.08, 2329.64, 1.13]"
"[0.9441521151541561, 46.08, 2329.64, 1.13]","[0.9441521151541561, 46.63, 2338.9, 0.82]"
"[0.9441521151541561, 46.63, 2338.9, 0.82]","[0.9441521151541561, 47.24, 2348.28, 0.47]"
"[0.9441521151541561, 47.24, 2348.28, 0.47]","[0.9441521151541561, 47.83, 2357.78, 0.1]"
"[0.9441521151541561, 47.83, 2357.78, 0.1]","[0.9441521151541561, 48.41, 2367.4, -0.28]"
"[0.9441521151541561, 48.41, 2367.4, -0.28]","[0.9441521151541561, 48.96, 2377.13, -0.66]"
"[0.9441521151541561, 48.96, 2377.13, -0.66]","[0.9441521151541561, 49.5, 2386.97, -1.05]"
"[0.9441521151541561, 49.5, 2386.97, -1.05]","[0.9441521151541561, 50.03, 2396.92, -1.44]"
"[0.9441521151541561, 50.03, 2396.92, -1.44]","[0.9441521151541561, 50.53, 2406.96, -1.82]"
"[0.9441521151541561, 50.53, 2406.96, -1.82]","[0.9441521151541561, 51.02, 2417.11, -2.2]"
"[0.9441521151541561, 51.02, 2417.11, -2.2]","[0.9272952180016123, 51.49, 2427.35, -2.58]"
"[0.9272952180016123, 51.49, 2427.35, -2.58]","[0.9272952180016123, 51.96, 2437.69, -2.93]"
"[0.9272952180016123, 51.96, 2437.69, -2.93]","[0.9272952180016123, 52.4, 2448.12, -3.28]"
"[0.9272952180016123, 52.4, 2448.12, -3.28]","[0.9272952180016123, 52.84, 2458.64, -3.6]"
"[0.9272952180016123, 52.84, 2458.64, -3.6]","[0.9272952180016123, 52.97, 2469.23, -3.92]"
"[0.9272952180016123, 52.97, 2469.23, -3.92]","[0.9272952180016123, 49.76, 2479.55, -4.23]"
"[0.9272952180016123, 49.76, 2479.55, -4.23]","[0.9272952180016123, 46.13, 2489.14, -4.52]"
"[0.9272952180016123, 46.13, 2489.14, -4.52]","[0.8788411516685797, 42.29, 2497.98, -4.64]"
"[0.8788411516685797, 42.29, 2497.98, -4.64]","[0.848062078981481, 38.92, 2506.12, -4.49]"
"[0.848062078981481, 38.92, 2506.12, -4.49]","[0.8330703583416478, 35.38, 2513.53, -4.12]"
"[0.8330703583416478, 35.38, 2513.53, -4.12]","[0.7894982093461719, 32.27, 2520.26, -3.6]"
"[0.7894982093461719, 32.27, 2520.26, -3.6]","[0.6687427032023717, 29.69, 2526.33, -2.79]"
"[0.6687427032023717, 29.69, 2526.33, -2.79]","[0.5468509506959441, 28.86, 2531.97, -1.7]"
"[0.5468509506959441, 28.86, 2531.97, -1.7]","[0.444492776935819, 28.43, 2537.4, -0.41]"
"[0.444492776935819, 28.43, 2537.4, -0.41]","[0.42245406218675574, 29.61, 2543.11, 0.87]"
"[0.42245406218675574, 29.61, 2543.11, 0.87]","[0.42245406218675574, 30.85, 2549.26, 1.7]"
"[0.42245406218675574, 30.85, 2549.26, 1.7]","[0.38979629647426056, 30.65, 2555.63, 1.8]"
"[0.38979629647426056, 30.65, 2555.63, 1.8]","[0.24236585103896321, 29.86, 2561.87, 1.51]"
"[0.24236585103896321, 29.86, 2561.87, 1.51]","[0.08008558003365901, 28.82, 2568.01, 0.88]"
"[0.08008558003365901, 28.82, 2568.01, 0.88]","[6.213128014091536, 27.68, 2573.69, 0.12]"
"[6.213128014091536, 27.68, 2573.69, 0.12]","[6.07161034742149, 26.88, 2579.1, -0.62]"
"[6.07161034742149, 26.88, 2579.1, -0.62]","[5.957455819884956, 26.73, 2584.35, -1.34]"
"[5.957455819884956, 26.73, 2584.35, -1.34]","[5.860731244992831, 26.79, 2589.5, -2.03]"
"[5.860731244992831, 26.79, 2589.5, -2.03]","[5.79389452916547, 26.82, 2594.59, -2.71]"
"[5.79389452916547, 26.82, 2594.59, -2.71]","[5.712748197779664, 25.99, 2599.57, -3.25]"
"[5.712748197779664, 25.99, 2599.57, -3.25]","[5.575600870454231, 25.1, 2604.34, -3.64]"
"[5.575600870454231, 25.1, 2604.34, -3.64]","[5.419872192164033, 24.17, 2608.9, -3.84]"
"[5.419872192164033, 24.17, 2608.9, -3.84]","[5.267200013364761, 23.35, 2613.27, -3.83]"
"[5.267200013364761, 23.35, 2613.27, -3.83]","[5.115104821965351, 23.67, 2617.63, -3.57]"
"[5.115104821965351, 23.67, 2617.63, -3.57]","[5.060555001657651, 24.63, 2622.19, -3.11]"
"[5.060555001657651, 24.63, 2622.19, -3.11]","[5.029949409676211, 26.0, 2627.06, -2.55]"
"[5.029949409676211, 26.0, 2627.06, -2.55]","[5.029949409676211, 27.26, 2632.25, -2.18]"
"[5.029949409676211, 27.26, 2632.25, -2.18]","[5.029949409676211, 28.47, 2637.72, -2.11]"
"[5.029949409676211, 28.47, 2637.72, -2.11]","[4.957954497899982, 29.67, 2643.44, -2.1]"
"[4.957954497899982, 29.67, 2643.44, -2.1]","[4.957954497899982, 30.88, 2649.4, -2.22]"
"[4.957954497899982, 30.88, 2649.4, -2.22]","[4.957954497899982, 32.02, 2655.62, -2.55]"
"[4.957954497899982, 32.02, 2655.62, -2.55]","[4.912723822707809, 33.01, 2661.97, -2.99]"
"[4.912723822707809, 33.01, 2661.97, -2.99]","[4.853928453709116, 33.87, 2668.61, -3.31]"
"[4.853928453709116, 33.87, 2668.61, -3.31]","[4.71238898038469, 34.84, 2675.46, -3.38]"
"[4.71238898038469, 34.84, 2675.46, -3.38]","[4.71238898038469, 35.87, 2682.54, -3.27]"
"[4.71238898038469, 35.87, 2682.54, -3.27]","[4.71238898038469, 36.81, 2689.82, -3.13]"
"[4.71238898038469, 36.81, 2689.82, -3.13]","[4.71238898038469, 37.7, 2697.27, -2.96]"
"[4.71238898038469, 37.7, 2697.27, -2.96]","[4.71238898038469, 37.99, 2704.83, -2.79]"
"[4.71238898038469, 37.99, 2704.83, -2.79]","[4.71238898038469, 38.89, 2712.52, -2.63]"
"[4.71238898038469, 38.89, 2712.52, -2.63]","[4.71238898038469, 39.72, 2720.39, -2.45]"
"[4.71238898038469, 39.72, 2720.39, -2.45]","[4.71238898038469, 40.52, 2728.41, -2.27]"
"[4.71238898038469, 40.52, 2728.41, -2.27]","[4.853928453709116, 41.29, 2736.59, -2.09]"
"[4.853928453709116, 41.29, 2736.59, -2.09]","[4.853928453709116, 42.03, 2744.93, -1.89]"
"[4.853928453709116, 42.03, 2744.93, -1.89]","[4.71238898038469, 42.74, 2753.4, -1.69]"
"[4.71238898038469, 42.74, 2753.4, -1.69]","[4.71238898038469, 43.41, 2762.01, -1.48]"
"[4.71238898038469, 43.41, 2762.01, -1.48]","[4.853928453709116, 44.07, 2770.76, -1.29]"
"[4.853928453709116, 44.07, 2770.76, -1.29]","[4.853928453709116, 44.65, 2779.63, -1.23]"
"[4.853928453709116, 44.65, 2779.63, -1.23]","[4.853928453709116, 45.26, 2788.61, -1.45]"
"[4.853928453709116, 45.26, 2788.61, -1.45]","[4.853928453709116, 45.84, 2797.72, -1.82]"
"[4.853928453709116, 45.84, 2797.72, -1.82]","[4.853928453709116, 46.1, 2806.93, -2.12]"
"[4.853928453709116, 46.1, 2806.93, -2.12]","[4.71238898038469, 46.04, 2816.14, -2.12]"
"[4.71238898038469, 46.04, 2816.14, -2.12]","[4.71238898038469, 42.89, 2825.08, -1.91]"
"[4.71238898038469, 42.89, 2825.08, -1.91]","[4.71238898038469, 39.02, 2833.28, -1.64]"
"[4.71238898038469, 39.02, 2833.28, -1.64]","[4.71238898038469, 35.34, 2840.69, -1.39]"
"[4.71238898038469, 35.34, 2840.69, -1.39]","[4.71238898038469, 34.41, 2847.58, -1.15]"
"[4.71238898038469, 34.41, 2847.58, -1.15]","[4.71238898038469, 35.2, 2854.51, -1.04]"
"[4.71238898038469, 35.2, 2854.51, -1.04]","[4.71238898038469, 35.79, 2861.58, -0.89]"
"[4.71238898038469, 35.79, 2861.58, -0.89]","[4.570849507060263, 36.3, 2868.72, -0.67]"
"[4.570849507060263, 36.3, 2868.72, -0.67]","[4.51205413806157, 36.58, 2875.97, -0.43]"
"[4.51205413806157, 36.58, 2875.97, -0.43]","[4.428594871176362, 36.6, 2883.24, -0.43]"
"[4.428594871176362, 36.6, 2883.24, -0.43]","[4.336005498066962, 35.65, 2890.41, -0.84]"
"[4.336005498066962, 35.65, 2890.41, -0.84]","[4.238937823112623, 34.6, 2897.22, -1.48]"
"[4.238937823112623, 34.6, 2897.22, -1.48]","[4.138875875961593, 33.46, 2903.85, -2.31]"
"[4.138875875961593, 33.46, 2903.85, -2.31]","[4.020433805258373, 32.33, 2910.24, -3.09]"
"[4.020433805258373, 32.33, 2910.24, -3.09]","[3.903081706337426, 31.73, 2916.44, -3.67]"
"[3.903081706337426, 31.73, 2916.44, -3.67]","[3.8360909192163493, 31.92, 2922.38, -4.07]"
"[3.8360909192163493, 31.92, 2922.38, -4.07]","[3.7976532445147155, 32.51, 2928.61, -4.32]"
"[3.7976532445147155, 32.51, 2928.61, -4.32]","[3.7359784535908553, 33.21, 2934.98, -4.42]"
"[3.7359784535908553, 33.21, 2934.98, -4.42]","[3.630883431603909, 33.84, 2941.48, -4.39]"
"[3.630883431603909, 33.84, 2941.48, -4.39]","[3.553109499657281, 34.31, 2947.95, -4.27]"
"[3.553109499657281, 34.31, 2947.95, -4.27]","[3.4778962287437736, 34.79, 2954.73, -4.06]"
"[3.4778962287437736, 34.79, 2954.73, -4.06]","[3.425386762798121, 35.38, 2961.65, -3.57]"
"[3.425386762798121, 35.38, 2961.65, -3.57]","[3.394272908731872, 36.3, 2968.7, -2.79]"
"[3.394272908731872, 36.3, 2968.7, -2.79]","[3.425386762798121, 37.19, 2975.99, -1.75]"
"[3.425386762798121, 37.19, 2975.99, -1.75]","[3.4673221408844235, 37.98, 2983.46, -0.78]"
"[3.4673221408844235, 37.98, 2983.46, -0.78]","[3.5206016742857438, 38.69, 2991.1, -0.15]"
"[3.5206016742857438, 38.69, 2991.1, -0.15]","[3.5422242462911653, 39.5, 2998.91, 0.08]"
"[3.5422242462911653, 39.5, 2998.91, 0.08]","[3.4673221408844235, 40.17, 3006.88, 0.09]"
"[3.4673221408844235, 40.17, 3006.88, 0.09]","[3.394272908731872, 40.75, 3014.97, 0.38]"
"[3.394272908731872, 40.75, 3014.97, 0.38]","[3.3634071240865877, 41.45, 3023.19, 1.0]"
"[3.3634071240865877, 41.45, 3023.19, 1.0]","[3.3022833065417037, 42.07, 3031.52, 1.82]"
"[3.3022833065417037, 42.07, 3031.52, 1.82]","[3.221678233623452, 42.58, 3039.92, 3.09]"
"[3.221678233623452, 42.58, 3039.92, 3.09]","[3.181603327943782, 43.07, 3048.57, 4.63]"
"[3.181603327943782, 43.07, 3048.57, 4.63]","[3.17159715541327, 43.81, 3057.66, 6.07]"
"[3.17159715541327, 43.81, 3057.66, 6.07]","[3.1215913200164027, 44.41, 3066.75, 7.05]"
"[3.1215913200164027, 44.41, 3066.75, 7.05]","[3.0815565951445145, 45.02, 3076.38, 7.59]"
"[3.0815565951445145, 45.02, 3076.38, 7.59]","[3.0313696036020463, 45.57, 3086.08, 7.72]"
"[3.0313696036020463, 45.57, 3086.08, 7.72]","[2.991024380813107, 45.62, 3095.72, 7.61]"
"[2.991024380813107, 45.62, 3095.72, 7.61]","[2.9809020006378826, 46.24, 3105.37, 7.27]"
"[2.9809020006378826, 46.24, 3105.37, 7.27]","[2.9809020006378826, 46.85, 3114.94, 6.67]"
"[2.9809020006378826, 46.85, 3114.94, 6.67]","[2.9809020006378826, 47.41, 3124.44, 5.84]"
"[2.9809020006378826, 47.41, 3124.44, 5.84]","[2.9809020006378826, 46.65, 3133.87, 4.99]"
"[2.9809020006378826, 46.65, 3133.87, 4.99]","[2.9809020006378826, 43.02, 3142.84, 4.18]"
"[2.9809020006378826, 43.02, 3142.84, 4.18]","[2.9707629844606886, 39.12, 3151.03, 3.4]"
"[2.9707629844606886, 39.12, 3151.03, 3.4]","[2.9707629844606886, 35.58, 3158.45, 2.68]"
"[2.9707629844606886, 35.58, 3158.45, 2.68]","[3.0414252324282334, 32.47, 3165.16, 1.93]"
"[3.0414252324282334, 32.47, 3165.16, 1.93]","[3.1615939871631835, 31.41, 3171.38, 1.11]"
"[3.1615939871631835, 31.41, 3171.38, 1.11]","[3.2719616332929387, 30.59, 3177.39, 0.46]"
"[3.2719616332929387, 30.59, 3177.39, 0.46]","[3.3839585046287564, 29.67, 3183.4, 0.14]"
"[3.3839585046287564, 29.67, 3183.4, 0.14]","[3.499163757235303, 28.67, 3189.24, -0.08]"
"[3.499163757235303, 28.67, 3189.24, -0.08]","[3.5971913269856164, 27.8, 3194.92, -0.16]"
"[3.5971913269856164, 27.8, 3194.92, -0.16]","[3.712029762989715, 26.76, 3200.4, -0.12]"
"[3.712029762989715, 26.76, 3200.4, -0.12]","[3.82314586515291, 25.77, 3205.66, 0.09]"
"[3.82314586515291, 25.77, 3205.66, 0.09]","[3.959914604221353, 24.78, 3210.68, 0.43]"
"[3.959914604221353, 24.78, 3210.68, 0.43]","[4.1030036723538945, 23.85, 3215.46, 0.79]"
"[4.1030036723538945, 23.85, 3215.46, 0.79]","[4.238937823112623, 23.92, 3220.11, 1.11]"
"[4.238937823112623, 23.92, 3220.11, 1.11]","[4.336005498066962, 24.64, 3224.86, 1.32]"
"[4.336005498066962, 24.64, 3224.86, 1.32]","[4.394828551093168, 25.63, 3229.81, 1.35]"
"[4.394828551093168, 25.63, 3229.81, 1.35]","[4.428594871176362, 26.98, 3235.01, 1.21]"
"[4.428594871176362, 26.98, 3235.01, 1.21]","[4.336005498066962, 28.13, 3240.5, 1.25]"
"[4.336005498066962, 28.13, 3240.5, 1.25]","[4.309673138804028, 29.37, 3246.24, 1.65]"
"[4.309673138804028, 29.37, 3246.24, 1.65]","[4.309673138804028, 30.58, 3252.25, 2.14]"
"[4.309673138804028, 30.58, 3252.25, 2.14]","[4.309673138804028, 31.73, 3258.5, 2.58]"
"[4.309673138804028, 31.73, 3258.5, 2.58]","[4.309673138804028, 32.82, 3264.98, 2.94]"
"[4.309673138804028, 32.82, 3264.98, 2.94]","[4.309673138804028, 33.86, 3271.7, 3.18]"
"[4.309673138804028, 33.86, 3271.7, 3.18]","[4.261362168588427, 34.79, 3278.75, 3.27]"
"[4.261362168588427, 34.79, 3278.75, 3.27]","[4.176862326070302, 35.57, 3285.92, 3.44]"
"[4.176862326070302, 35.57, 3285.92, 3.44]","[4.1030036723538945, 36.3, 3293.42, 3.64]"
"[4.1030036723538945, 36.3, 3293.42, 3.64]","[4.052401650997192, 37.13, 3300.96, 3.82]"
"[4.052401650997192, 37.13, 3300.96, 3.82]","[3.974663011931441, 37.23, 3308.79, 3.87]"
"[3.974663011931441, 37.23, 3308.79, 3.87]","[3.889355288249714, 37.97, 3316.5, 3.94]"
"[3.889355288249714, 37.97, 3316.5, 3.94]","[3.810335356792165, 37.93, 3324.48, 4.02]"
"[3.810335356792165, 37.93, 3324.48, 4.02]","[3.7239568914585366, 37.43, 3332.44, 4.2]"
"[3.7239568914585366, 37.43, 3332.44, 4.2]","[3.6651914291880923, 38.12, 3340.2, 4.27]"
"[3.6651914291880923, 38.12, 3340.2, 4.27]","[3.630883431603909, 38.92, 3348.31, 4.25]"
"[3.630883431603909, 38.92, 3348.31, 4.25]","[3.531388950064054, 39.48, 3356.36, 4.11]"
"[3.531388950064054, 39.48, 3356.36, 4.11]","[3.4462853076051907, 39.88, 3364.71, 3.88]"
"[3.4462853076051907, 39.88, 3364.71, 3.88]","[3.3634071240865877, 40.18, 3373.13, 3.54]"
"[3.3634071240865877, 40.18, 3373.13, 3.54]","[3.3022833065417037, 40.65, 3381.38, 3.07]"
"[3.3022833065417037, 40.65, 3381.38, 3.07]","[3.241760074751353, 41.18, 3389.82, 2.5]"
"[3.241760074751353, 41.18, 3389.82, 2.5]","[3.1615939871631835, 41.2, 3398.24, 1.97]"
"[3.1615939871631835, 41.2, 3398.24, 1.97]","[3.0514707085751978, 40.33, 3406.47, 1.55]"
"[3.0514707085751978, 40.33, 3406.47, 1.55]","[2.9504305070587336, 40.19, 3414.68, 1.13]"
"[2.9504305070587336, 40.19, 3414.68, 1.13]","[2.878570450681324, 40.15, 3422.82, 0.65]"
"[2.878570450681324, 40.15, 3422.82, 0.65]","[2.8158631662951628, 40.19, 3430.87, 0.03]"
"[2.8158631662951628, 40.19, 3430.87, 0.03]","[2.7625836328938425, 39.75, 3438.83, -0.64]"
"[2.7625836328938425, 39.75, 3438.83, -0.64]","[2.6748273145424966, 38.73, 3446.62, -1.27]"
"[2.6748273145424966, 38.73, 3446.62, -1.27]","[2.571155544189871, 37.66, 3454.15, -1.73]"
"[2.571155544189871, 37.66, 3454.15, -1.73]","[2.447094387963237, 36.52, 3461.52, -1.9]"
"[2.447094387963237, 36.52, 3461.52, -1.9]","[2.3377903346567632, 35.89, 3468.63, -1.81]"
"[2.3377903346567632, 35.89, 3468.63, -1.81]","[2.2782795385742394, 36.07, 3475.79, -1.4]"
"[2.2782795385742394, 36.07, 3475.79, -1.4]","[2.230783656182395, 36.75, 3482.96, -0.75]"
"[2.230783656182395, 36.75, 3482.96, -0.75]","[2.1801816348256917, 37.54, 3490.34, 0.01]"
"[2.1801816348256917, 37.54, 3490.34, 0.01]","[2.086390333040987, 38.17, 3497.91, 0.88]"
"[2.086390333040987, 38.17, 3497.91, 0.88]","[2.021823138591159, 38.83, 3505.61, 1.83]"
"[2.021823138591159, 38.83, 3505.61, 1.83]","[1.998308591739766, 39.68, 3513.59, 2.81]"
"[1.998308591739766, 39.68, 3513.59, 2.81]","[1.998308591739766, 40.47, 3521.72, 3.52]"
"[1.998308591739766, 40.47, 3521.72, 3.52]","[1.998308591739766, 41.23, 3530.19, 3.63]"
"[1.998308591739766, 41.23, 3530.19, 3.63]","[1.9471798091126247, 41.93, 3538.81, 3.28]"
"[1.9471798091126247, 41.93, 3538.81, 3.28]","[1.9189623480678575, 42.58, 3547.47, 2.55]"
"[1.9189623480678575, 42.58, 3547.47, 2.55]","[1.8163618443101885, 43.02, 3556.07, 1.57]"
"[1.8163618443101885, 43.02, 3556.07, 1.57]","[1.7123358001193236, 43.08, 3564.74, 0.53]"
"[1.7123358001193236, 43.08, 3564.74, 0.53]","[1.5707963267948966, 42.81, 3573.3, -0.45]"
"[1.5707963267948966, 42.81, 3573.3, -0.45]","[1.5707963267948966, 42.56, 3581.81, -1.29]"
"[1.5707963267948966, 42.56, 3581.81, -1.29]","[1.5707963267948966, 42.36, 3590.2, -1.96]"
"[1.5707963267948966, 42.36, 3590.2, -1.96]","[1.4292568534704695, 42.5, 3598.5, -2.45]"
"[1.4292568534704695, 42.5, 3598.5, -2.45]","[1.370461484471777, 42.8, 3606.92, -2.88]"
"[1.370461484471777, 42.8, 3606.92, -2.88]","[1.2870022175865685, 43.09, 3615.29, -3.35]"
"[1.2870022175865685, 43.09, 3615.29, -3.35]","[1.1944128444771684, 43.18, 3623.7, -3.64]"
"[1.1944128444771684, 43.18, 3623.7, -3.64]","[1.1197695149986342, 43.23, 3632.19, -3.71]"
"[1.1197695149986342, 43.23, 3632.19, -3.71]","[1.0552023205488061, 43.44, 3640.82, -3.42]"
"[1.0552023205488061, 43.44, 3640.82, -3.42]","[1.0552023205488061, 44.1, 3649.53, -2.67]"
